"source","target"
"26051676","2482022082"
"26051676","20467163"
"26051676","16256269"
"1908143071","234797704"
"1908143071","516880804"
"1908143071","74508260"
"1908143071","15394954"
"1908143071","30216513"
"1908143071","15281676"
"1908143071","17976923"
"1908143071","21312077"
"1908143071","14984637"
"1908143071","10615232"
"1908143071","295685416"
"1908143071","25086658"
"1908143071","233761277"
"1908143071","242761889"
"1908143071","18967498"
"1908143071","1089859058"
"1908143071","22831059"
"1908143071","22509548"
"1908143071","510516465"
"1908143071","235312723"
"1908143071","38254095"
"1908143071","52503751"
"1908143071","23600262"
"1908143071","17896154"
"1908143071","432676344"
"1908143071","19739126"
"1908143071","161411080"
"1908143071","14845376"
"1908143071","23712174"
"1908143071","242926427"
"1908143071","2963445730"
"1908143071","80612021"
"1908143071","24195214"
"1908143071","15361570"
"1908143071","17800215"
"1908143071","18805303"
"1908143071","18166778"
"1908143071","18909919"
"1908143071","851621377"
"1908143071","5558312"
"1908143071","74198348"
"1908143071","14135426"
"1908143071","1155212191"
"1908143071","108376246"
"1908143071","63169388"
"1908143071","377534571"
"1908143071","402719755"
"1908143071","278145569"
"1908143071","36686040"
"1908143071","339822881"
"1908143071","15751083"
"1908143071","15764644"
"1908143071","242892689"
"1908143071","164369297"
"1908143071","27676828"
"1908143071","20015903"
"1908143071","1410590874"
"1908143071","24735461"
"1908143071","15160884"
"1908143071","246341769"
"1908143071","1305596696"
"1908143071","234469322"
"1908143071","29501253"
"1908143071","58928690"
"1908143071","2964526557"
"1908143071","199325935"
"1908143071","1089334250"
"1908143071","960962340"
"1908143071","249348006"
"1908143071","1058717720"
"1908143071","1051446626"
"1908143071","248735463"
"1908143071","1531521632"
"1908143071","133832049"
"1908143071","950783972"
"1908143071","1134292500"
"1908143071","237312687"
"1908143071","1080509366"
"1908143071","211530910"
"1908143071","22527499"
"1908143071","1849261916"
"1908143071","305216911"
"1908143071","234822928"
"1908143071","558769636"
"1908143071","249339682"
"1908143071","518644221"
"1908143071","148453195"
"1908143071","2929491549"
"1908143071","33576489"
"1908143071","2973870195"
"1908143071","2253968388"
"1908143071","1222257180"
"1908143071","776664410"
"1908143071","1092979962"
"1908143071","1058256326"
"1908143071","234937222"
"1908143071","1289319271"
"1908143071","235190657"
"1908143071","2933760046"
"1908143071","292935209"
"1908143071","787373558"
"1908143071","2853309155"
"1908143071","789244177"
"1908143071","2560169238"
"1908143071","976969338"
"1908143071","2869746172"
"1908143071","834069080"
"1908143071","168673083"
"1908143071","314205957"
"1908143071","995193054"
"1908143071","1068499286"
"1908143071","1058917562"
"1908143071","1058807868"
"1908143071","28599820"
"1908143071","110545675"
"1908143071","584012853"
"1908143071","245408102"
"1908143071","1155335864"
"1908143071","37007274"
"1908143071","1060487274"
"1908143071","1058520120"
"1908143071","246769138"
"1908143071","234906311"
"1908143071","164007407"
"1908143071","17513304"
"1908143071","2953713339"
"1908143071","1083448909"
"1908143071","249219716"
"1908143071","237944147"
"1908143071","84620376"
"1908143071","236960387"
"1908143071","242772524"
"1908143071","124224165"
"1908143071","2953974395"
"1908143071","88806753"
"1908143071","960696949"
"1908143071","111635527"
"1908143071","37920978"
"1908143071","240760644"
"1908143071","1051127714"
"1908143071","32010840"
"1908143071","26051676"
"1908143071","22669526"
"1908143071","550401754"
"1908143071","24745957"
"1908143071","237763317"
"1908143071","2433737761"
"1908143071","18566912"
"1908143071","1071102246"
"1908143071","233949261"
"1908143071","237814920"
"1908143071","1623308912"
"1908143071","1092757885"
"1908143071","248699486"
"1908143071","240393970"
"1908143071","467823431"
"1908143071","40302336"
"1908143071","22523087"
"1908143071","245451804"
"1908143071","132201224"
"1908143071","236916916"
"1908143071","85396297"
"1908143071","1055907624"
"1908143071","198526130"
"1908143071","138770045"
"1908143071","1883356866"
"1908143071","2966765501"
"1908143071","384913290"
"1908143071","2293131060"
"1908143071","2862577383"
"1908143071","23976316"
"1908143071","19926675"
"1908143071","1048784496"
"1908143071","252819642"
"1908143071","219429281"
"1908143071","1090002997"
"1908143071","235251868"
"1908143071","1069124515"
"1908143071","613725908"
"1908143071","234812598"
"1908143071","2750127259"
"1908143071","312134473"
"1908143071","1009269193"
"1908143071","153944899"
"1908143071","241207373"
"1908143071","292990703"
"1908143071","1077121945"
"1908143071","239871673"
"1908143071","2914163523"
"1908143071","1055730738"
"1908143071","1045853744"
"1908143071","19658173"
"1908143071","258900199"
"1908143071","963480595"
"1908143071","1206227149"
"1908143071","1037321378"
"1908143071","2966205003"
"1908143071","224294785"
"1908143071","1072382221"
"1908143071","26424123"
"1908143071","50152441"
"1908143071","242426145"
"1908143071","240427862"
"1908143071","385429543"
"1908143071","248850174"
"1908143071","2976598347"
"1908143071","240385577"
"1908143071","2914571740"
"1908143071","19407835"
"1908143071","16583468"
"1908143071","244268646"
"1908143071","56864092"
"1908143071","33977070"
"1908143071","51228911"
"1908143071","47798449"
"1908143071","237299871"
"1908143071","2696643955"
"1908143071","1060370282"
"1908143071","1128781184"
"1908143071","84119348"
"1908143071","20552026"
"1908143071","18277655"
"1908143071","20053279"
"1908143071","252249233"
"1908143071","2932617195"
"1908143071","28602948"
"1908143071","213634439"
"1908143071","234053893"
"1908143071","236899846"
"1908143071","935033864"
"1908143071","2964287128"
"1908143071","233693291"
"1908143071","234837632"
"1908143071","1339931490"
"1908143071","2382685057"
"1908143071","2965083477"
"1908143071","112740986"
"1908143071","1077446982"
"1908143071","2953494478"
"1908143071","29766367"
"1908143071","1499993378"
"1908143071","20545793"
"1908143071","221793778"
"1908143071","234022257"
"1908143071","1072467470"
"1908143071","15600527"
"1908143071","1080844782"
"1908143071","24913074"
"1908143071","2962813893"
"1908143071","310310133"
"1908143071","237750442"
"1908143071","20002401"
"1908143071","235271965"
"1908143071","211420609"
"1908143071","211901075"
"1908143071","432771620"
"1908143071","137794015"
"1908143071","1071900114"
"1908143071","975200486"
"1908143071","303861808"
"1908143071","117777832"
"1908143071","13491312"
"1908143071","1262814457"
"1908143071","242873057"
"1908143071","234128524"
"1908143071","2914515430"
"1908143071","2962994194"
"1908143071","6577802"
"1908143071","252819323"
"1908143071","1058345042"
"1908143071","24773493"
"1908143071","237862972"
"1908143071","26778110"
"1908143071","2852998461"
"1908143071","137407124"
"1908143071","234014087"
"1908143071","267938462"
"1908143071","76452765"
"1908143071","993153006"
"1908143071","14275291"
"1908143071","76649729"
"1908143071","19726613"
"1908143071","1071402577"
"1908143071","211588974"
"1908143071","225921757"
"1908143071","47975734"
"1908143071","217543151"
"1908143071","73303753"
"1908143071","235217558"
"1908143071","266133081"
"1908143071","202206694"
"1908143071","19394188"
"1908143071","296361085"
"1908143071","262756641"
"1908143071","18915145"
"1908143071","968650362"
"1908143071","221162525"
"1908143071","18916432"
"1908143071","1209417007"
"1908143071","1074101017"
"1908143071","237348797"
"1908143071","17544524"
"1908143071","23124635"
"1908143071","23970171"
"1908143071","2482022082"
"1908143071","2861616083"
"1908143071","1880674038"
"1908143071","232992031"
"1908143071","1444015610"
"1908143071","1055685948"
"1908143071","1382011333"
"1908143071","16256269"
"1908143071","22012091"
"1908143071","240812994"
"2962681881","30216513"
"2962681881","305620929"
"2962681881","17976923"
"2962681881","21312077"
"2962681881","18137749"
"2962681881","188019606"
"2962681881","25086658"
"2962681881","233761277"
"2962681881","18967498"
"2962681881","19739126"
"2962681881","161411080"
"2962681881","22812754"
"2962681881","24195214"
"2962681881","15361570"
"2962681881","18632666"
"2962681881","18061669"
"2962681881","377534571"
"2962681881","37094727"
"2962681881","1099199839"
"2962681881","15764644"
"2962681881","236279233"
"2962681881","2962891515"
"2962681881","2916086925"
"2962681881","29501253"
"2962681881","58928690"
"2962681881","249348006"
"2962681881","248735463"
"2962681881","1531521632"
"2962681881","133832049"
"2962681881","950783972"
"2962681881","1080509366"
"2962681881","161791703"
"2962681881","249339682"
"2962681881","2964351843"
"2962681881","518644221"
"2962681881","2253968388"
"2962681881","776664410"
"2962681881","1092979962"
"2962681881","234937222"
"2962681881","2933760046"
"2962681881","292935209"
"2962681881","2853309155"
"2962681881","2730150631"
"2962681881","168673083"
"2962681881","2970279814"
"2962681881","33655490"
"2962681881","1058807868"
"2962681881","584012853"
"2962681881","2962868158"
"2962681881","82649553"
"2962681881","1140648348"
"2962681881","168502762"
"2962681881","237944147"
"2962681881","84620376"
"2962681881","236960387"
"2962681881","2953974395"
"2962681881","88806753"
"2962681881","111635527"
"2962681881","240760644"
"2962681881","26051676"
"2962681881","24745957"
"2962681881","2433737761"
"2962681881","233949261"
"2962681881","22523087"
"2962681881","245451804"
"2962681881","111635980"
"2962681881","2966765501"
"2962681881","29450962"
"2962681881","193732179"
"2962681881","2970462034"
"2962681881","1048784496"
"2962681881","1090002997"
"2962681881","2863006655"
"2962681881","2750127259"
"2962681881","312134473"
"2962681881","1077121945"
"2962681881","1055730738"
"2962681881","1061385474"
"2962681881","153486399"
"2962681881","2975350155"
"2962681881","1037321378"
"2962681881","2966205003"
"2962681881","2964949642"
"2962681881","16583468"
"2962681881","51228911"
"2962681881","1128781184"
"2962681881","2930635215"
"2962681881","3018670151"
"2962681881","2932617195"
"2962681881","234053893"
"2962681881","236479311"
"2962681881","2965083477"
"2962681881","479872233"
"2962681881","2966570782"
"2962681881","20545793"
"2962681881","234022257"
"2962681881","1080844782"
"2962681881","24913074"
"2962681881","2962813893"
"2962681881","20002401"
"2962681881","942156122"
"2962681881","137794015"
"2962681881","3044993235"
"2962681881","1071900114"
"2962681881","2914515430"
"2962681881","6577802"
"2962681881","1074129612"
"2962681881","281540744"
"2962681881","2852998461"
"2962681881","234014087"
"2962681881","267938462"
"2962681881","993153006"
"2962681881","140519774"
"2962681881","14275291"
"2962681881","249410485"
"2962681881","132278386"
"2962681881","15442036"
"2962681881","109071031"
"2962681881","249787913"
"2962681881","19726613"
"2962681881","291756142"
"2962681881","1061029050"
"2962681881","242836537"
"2962681881","16789970"
"2962681881","47975734"
"2962681881","515822213"
"2962681881","60828944"
"2962681881","20597460"
"2962681881","266133081"
"2962681881","476256944"
"2962681881","72198806"
"2962681881","486694111"
"2962681881","382791093"
"2962681881","88784440"
"2962681881","75364211"
"2962681881","1074480192"
"2962681881","242555999"
"2962681881","18916432"
"2962681881","2724095695"
"2962681881","3091316093"
"2962681881","17544524"
"2962681881","23970171"
"2962681881","1064206014"
"2962681881","2482022082"
"2962681881","1880674038"
"2962681881","20467163"
"2962681881","22012091"
"22669526","82453460"
"22669526","21312077"
"22669526","48086014"
"22669526","18137749"
"22669526","188019606"
"22669526","22509548"
"22669526","16102244"
"22669526","38254095"
"22669526","23600262"
"22669526","31801993"
"22669526","432676344"
"22669526","161411080"
"22669526","22812754"
"22669526","80612021"
"22669526","24195214"
"22669526","14135426"
"22669526","63169388"
"22669526","36686040"
"22669526","15764644"
"22669526","221792092"
"22669526","293131808"
"22669526","339852137"
"22669526","2916086925"
"22669526","29501253"
"22669526","58928690"
"22669526","156333623"
"22669526","199325935"
"22669526","248735463"
"22669526","1531521632"
"22669526","133832049"
"22669526","950783972"
"22669526","1080509366"
"22669526","305216911"
"22669526","161791703"
"22669526","148453195"
"22669526","776664410"
"22669526","1092979962"
"22669526","163570705"
"22669526","162069635"
"22669526","292935209"
"22669526","787373558"
"22669526","1045110018"
"22669526","789244177"
"22669526","168673083"
"22669526","2970279814"
"22669526","1068499286"
"22669526","28599820"
"22669526","122174004"
"22669526","1155335864"
"22669526","82649553"
"22669526","1140648348"
"22669526","168502762"
"22669526","164007407"
"22669526","17513304"
"22669526","1060984272"
"22669526","88806753"
"22669526","1051127714"
"22669526","24745957"
"22669526","1071102246"
"22669526","233949261"
"22669526","467823431"
"22669526","40302336"
"22669526","132201224"
"22669526","111635980"
"22669526","138770045"
"22669526","937723303"
"22669526","50452197"
"22669526","29450962"
"22669526","384913290"
"22669526","193732179"
"22669526","239949176"
"22669526","1090002997"
"22669526","312134473"
"22669526","292990703"
"22669526","1077121945"
"22669526","1055730738"
"22669526","1061385474"
"22669526","258900199"
"22669526","153486399"
"22669526","581141508"
"22669526","963480595"
"22669526","1206227149"
"22669526","242426145"
"22669526","16583468"
"22669526","84119348"
"22669526","252249233"
"22669526","28602948"
"22669526","213634439"
"22669526","234053893"
"22669526","267854863"
"22669526","404132211"
"22669526","112740986"
"22669526","479872233"
"22669526","158398519"
"22669526","25781141"
"22669526","20545793"
"22669526","1135486501"
"22669526","221793778"
"22669526","234022257"
"22669526","24913074"
"22669526","942156122"
"22669526","137794015"
"22669526","381152398"
"22669526","13491312"
"22669526","190328374"
"22669526","252819323"
"22669526","1074129612"
"22669526","193872188"
"22669526","1065995022"
"22669526","234014087"
"22669526","140519774"
"22669526","249410485"
"22669526","1074518754"
"22669526","16789970"
"22669526","266133081"
"22669526","236511574"
"22669526","43910797"
"22669526","18916432"
"22669526","232992031"
"22669526","239905257"
"22669526","1055685948"
"22669526","22012091"
"22669526","240812994"
"550401754","234797704"
"550401754","15394954"
"550401754","17976923"
"550401754","295685416"
"550401754","233761277"
"550401754","2975091705"
"550401754","22509548"
"550401754","235312723"
"550401754","52503751"
"550401754","19739126"
"550401754","14845376"
"550401754","23712174"
"550401754","17800215"
"550401754","377534571"
"550401754","37094727"
"550401754","402719755"
"550401754","278145569"
"550401754","339822881"
"550401754","27676828"
"550401754","24735461"
"550401754","15160884"
"550401754","34340464"
"550401754","246341769"
"550401754","234469322"
"550401754","296245061"
"550401754","1089334250"
"550401754","960962340"
"550401754","211530910"
"550401754","249339682"
"550401754","2973870195"
"550401754","234937222"
"550401754","2869746172"
"550401754","33655490"
"550401754","110545675"
"550401754","584012853"
"550401754","245408102"
"550401754","1140648348"
"550401754","246769138"
"550401754","234906311"
"550401754","17513304"
"550401754","2953713339"
"550401754","249219716"
"550401754","237944147"
"550401754","84620376"
"550401754","236960387"
"550401754","240760644"
"550401754","1908143071"
"550401754","237763317"
"550401754","18566912"
"550401754","237814920"
"550401754","240393970"
"550401754","236916916"
"550401754","222286905"
"550401754","254082173"
"550401754","76350004"
"550401754","384913290"
"550401754","23976316"
"550401754","235251868"
"550401754","234812598"
"550401754","241207373"
"550401754","239871673"
"550401754","224294785"
"550401754","240427862"
"550401754","248850174"
"550401754","234057152"
"550401754","240385577"
"550401754","33977070"
"550401754","51228911"
"550401754","237299871"
"550401754","2932617195"
"550401754","2847221717"
"550401754","213634439"
"550401754","234053893"
"550401754","2964287128"
"550401754","233693291"
"550401754","234837632"
"550401754","25781141"
"550401754","2962813893"
"550401754","310310133"
"550401754","237750442"
"550401754","235271965"
"550401754","975200486"
"550401754","117777832"
"550401754","242873057"
"550401754","190328374"
"550401754","6577802"
"550401754","1058345042"
"550401754","24773493"
"550401754","26778110"
"550401754","281540744"
"550401754","137407124"
"550401754","15356407"
"550401754","14275291"
"550401754","132278386"
"550401754","217543151"
"550401754","73303753"
"550401754","19394188"
"550401754","296361085"
"550401754","88784440"
"550401754","229966028"
"550401754","21111098"
"550401754","1074480192"
"550401754","221162525"
"550401754","18916432"
"550401754","237348797"
"550401754","232992031"
"550401754","16256269"
"24745957","234797704"
"24745957","82453460"
"24745957","30216513"
"24745957","21312077"
"24745957","48086014"
"24745957","18137749"
"24745957","188019606"
"24745957","38254095"
"24745957","23600262"
"24745957","31801993"
"24745957","78445977"
"24745957","432676344"
"24745957","161411080"
"24745957","22812754"
"24745957","80612021"
"24745957","24195214"
"24745957","15361570"
"24745957","14135426"
"24745957","63169388"
"24745957","36686040"
"24745957","92186819"
"24745957","15764644"
"24745957","221792092"
"24745957","246341769"
"24745957","29501253"
"24745957","58928690"
"24745957","156333623"
"24745957","199325935"
"24745957","249348006"
"24745957","248735463"
"24745957","133832049"
"24745957","305216911"
"24745957","161791703"
"24745957","2973870195"
"24745957","163570705"
"24745957","292935209"
"24745957","210926192"
"24745957","787373558"
"24745957","789244177"
"24745957","168673083"
"24745957","2970279814"
"24745957","28599820"
"24745957","1155335864"
"24745957","82649553"
"24745957","1140648348"
"24745957","168502762"
"24745957","164007407"
"24745957","88806753"
"24745957","1051127714"
"24745957","22669526"
"24745957","467823431"
"24745957","40302336"
"24745957","132201224"
"24745957","1055907624"
"24745957","138770045"
"24745957","50452197"
"24745957","29450962"
"24745957","193732179"
"24745957","239949176"
"24745957","2970462034"
"24745957","2914163523"
"24745957","258900199"
"24745957","153486399"
"24745957","581141508"
"24745957","242426145"
"24745957","16583468"
"24745957","84119348"
"24745957","20552026"
"24745957","28602948"
"24745957","234053893"
"24745957","267854863"
"24745957","20545793"
"24745957","1080844782"
"24745957","24913074"
"24745957","20002401"
"24745957","137794015"
"24745957","3044993235"
"24745957","381152398"
"24745957","190328374"
"24745957","6577802"
"24745957","1074129612"
"24745957","26778110"
"24745957","137407124"
"24745957","234014087"
"24745957","267938462"
"24745957","140519774"
"24745957","249410485"
"24745957","78403308"
"24745957","278124059"
"24745957","29442313"
"24745957","970207298"
"24745957","2724095695"
"24745957","240812994"
"2964222544","17976923"
"2964222544","22831059"
"2964222544","19739126"
"2964222544","402719755"
"2964222544","278145569"
"2964222544","2964526557"
"2964222544","22527499"
"2964222544","2853309155"
"2964222544","834069080"
"2964222544","122174004"
"2964222544","240760644"
"2964222544","222286905"
"2964222544","19926675"
"2964222544","2966205003"
"2964222544","237299871"
"2964222544","2930635215"
"2964222544","2932617195"
"2964222544","148006729"
"2964222544","2953494478"
"2964222544","15600527"
"2964222544","2962813893"
"2964222544","237750442"
"2964222544","6577802"
"2964222544","2852998461"
"2964222544","76452765"
"2964222544","266133081"
"2964222544","19394188"
"2964222544","18916432"
"2964222544","16256269"
"237763317","234797704"
"237763317","15394954"
"237763317","15281676"
"237763317","17976923"
"237763317","295685416"
"237763317","25086658"
"237763317","24183358"
"237763317","233761277"
"237763317","299883942"
"237763317","242761889"
"237763317","18967498"
"237763317","2975091705"
"237763317","22831059"
"237763317","22509548"
"237763317","235312723"
"237763317","52503751"
"237763317","17896154"
"237763317","19739126"
"237763317","14845376"
"237763317","23712174"
"237763317","242926427"
"237763317","2963445730"
"237763317","24195214"
"237763317","17800215"
"237763317","16056306"
"237763317","18805303"
"237763317","18166778"
"237763317","18030431"
"237763317","74198348"
"237763317","1155212191"
"237763317","22545491"
"237763317","15856366"
"237763317","377534571"
"237763317","278145569"
"237763317","57065141"
"237763317","15751083"
"237763317","935368364"
"237763317","27676828"
"237763317","20015903"
"237763317","1410590874"
"237763317","24735461"
"237763317","15160884"
"237763317","34340464"
"237763317","246341769"
"237763317","1305596696"
"237763317","339852137"
"237763317","234469322"
"237763317","296245061"
"237763317","2964526557"
"237763317","1089334250"
"237763317","960962340"
"237763317","1051446626"
"237763317","237312687"
"237763317","211530910"
"237763317","1849261916"
"237763317","234822928"
"237763317","2964877294"
"237763317","518644221"
"237763317","2929491549"
"237763317","2973870195"
"237763317","2253968388"
"237763317","1058256326"
"237763317","234937222"
"237763317","1072008757"
"237763317","235190657"
"237763317","2730150631"
"237763317","976969338"
"237763317","229197216"
"237763317","834069080"
"237763317","1128514404"
"237763317","314205957"
"237763317","33655490"
"237763317","1058807868"
"237763317","110545675"
"237763317","584012853"
"237763317","1060487274"
"237763317","246769138"
"237763317","17513304"
"237763317","2953713339"
"237763317","249219716"
"237763317","84620376"
"237763317","236960387"
"237763317","242772524"
"237763317","124224165"
"237763317","2953974395"
"237763317","960696949"
"237763317","37920978"
"237763317","240760644"
"237763317","2976606250"
"237763317","26051676"
"237763317","1908143071"
"237763317","2964222544"
"237763317","18566912"
"237763317","1058460818"
"237763317","233949261"
"237763317","237814920"
"237763317","1623308912"
"237763317","1092757885"
"237763317","248699486"
"237763317","240393970"
"237763317","236916916"
"237763317","19929362"
"237763317","222286905"
"237763317","198526130"
"237763317","254082173"
"237763317","76350004"
"237763317","161743731"
"237763317","23976316"
"237763317","19926675"
"237763317","1048784496"
"237763317","252819642"
"237763317","235251868"
"237763317","1069124515"
"237763317","613725908"
"237763317","234812598"
"237763317","1009269193"
"237763317","241207373"
"237763317","239871673"
"237763317","2914163523"
"237763317","22055226"
"237763317","1045853744"
"237763317","19658173"
"237763317","963480595"
"237763317","2966205003"
"237763317","224294785"
"237763317","1072382221"
"237763317","26424123"
"237763317","50152441"
"237763317","240427862"
"237763317","2964949642"
"237763317","248850174"
"237763317","2976598347"
"237763317","240385577"
"237763317","2914571740"
"237763317","19407835"
"237763317","244268646"
"237763317","33977070"
"237763317","51228911"
"237763317","47798449"
"237763317","237299871"
"237763317","2696643955"
"237763317","1060370282"
"237763317","2930635215"
"237763317","1074412920"
"237763317","20053279"
"237763317","950328072"
"237763317","2932617195"
"237763317","2847221717"
"237763317","213634439"
"237763317","234053893"
"237763317","236899846"
"237763317","935033864"
"237763317","236479311"
"237763317","2964287128"
"237763317","233693291"
"237763317","148006729"
"237763317","234837632"
"237763317","2382685057"
"237763317","479872233"
"237763317","2966758114"
"237763317","1077446982"
"237763317","2953494478"
"237763317","29766367"
"237763317","1499993378"
"237763317","18773159"
"237763317","221793778"
"237763317","234022257"
"237763317","15600527"
"237763317","2962813893"
"237763317","237750442"
"237763317","235271965"
"237763317","211420609"
"237763317","211901075"
"237763317","1071900114"
"237763317","242873057"
"237763317","234128524"
"237763317","2914515430"
"237763317","190328374"
"237763317","240363117"
"237763317","6577802"
"237763317","252819323"
"237763317","1058345042"
"237763317","24773493"
"237763317","237862972"
"237763317","1065995022"
"237763317","281540744"
"237763317","137407124"
"237763317","234014087"
"237763317","76452765"
"237763317","15356407"
"237763317","993153006"
"237763317","21269970"
"237763317","249288197"
"237763317","291756142"
"237763317","211588974"
"237763317","225921757"
"237763317","217543151"
"237763317","235217558"
"237763317","266133081"
"237763317","19394188"
"237763317","1074480192"
"237763317","968650362"
"237763317","18916432"
"237763317","11651202"
"237763317","48117116"
"237763317","1209417007"
"237763317","1074101017"
"237763317","237348797"
"237763317","17544524"
"237763317","23124635"
"237763317","23970171"
"237763317","1058051748"
"237763317","2482022082"
"237763317","2861616083"
"237763317","1444015610"
"237763317","20467163"
"237763317","16256269"
"2433737761","188019606"
"2433737761","14135426"
"2433737761","15764644"
"2433737761","29501253"
"2433737761","133832049"
"2433737761","163570705"
"2433737761","292935209"
"2433737761","1140648348"
"2433737761","239949176"
"2433737761","1077121945"
"2433737761","1128781184"
"2433737761","267854863"
"2433737761","137794015"
"2433737761","381152398"
"2433737761","234014087"
"2433737761","1880674038"
"2433737761","22012091"
"18566912","15394954"
"18566912","17976923"
"18566912","295685416"
"18566912","22509548"
"18566912","16102244"
"18566912","52503751"
"18566912","19739126"
"18566912","2963445730"
"18566912","17800215"
"18566912","16056306"
"18566912","18166778"
"18566912","13218102"
"18566912","18030431"
"18566912","74198348"
"18566912","1155212191"
"18566912","92186819"
"18566912","15751083"
"18566912","27676828"
"18566912","20015903"
"18566912","24735461"
"18566912","34340464"
"18566912","237312687"
"18566912","211530910"
"18566912","22527499"
"18566912","1849261916"
"18566912","234822928"
"18566912","249339682"
"18566912","163570705"
"18566912","17513304"
"18566912","233949261"
"18566912","240393970"
"18566912","236916916"
"18566912","19929362"
"18566912","161743731"
"18566912","23976316"
"18566912","19926675"
"18566912","22055226"
"18566912","19658173"
"18566912","29766367"
"18566912","234022257"
"18566912","117777832"
"18566912","6577802"
"18566912","21269970"
"18566912","1071402577"
"18566912","1061029050"
"18566912","217543151"
"18566912","19394188"
"18566912","88784440"
"18566912","1074480192"
"18566912","18916432"
"18566912","237348797"
"18566912","23970171"
"18566912","1444015610"
"18566912","16256269"
"1058460818","20209807"
"1058460818","15394954"
"1058460818","15281676"
"1058460818","17976923"
"1058460818","295685416"
"1058460818","25086658"
"1058460818","24183358"
"1058460818","233761277"
"1058460818","299883942"
"1058460818","242761889"
"1058460818","22831059"
"1058460818","22509548"
"1058460818","235312723"
"1058460818","17896154"
"1058460818","432676344"
"1058460818","19739126"
"1058460818","23712174"
"1058460818","242926427"
"1058460818","17800215"
"1058460818","18805303"
"1058460818","18166778"
"1058460818","851621377"
"1058460818","18030431"
"1058460818","74198348"
"1058460818","1155212191"
"1058460818","22545491"
"1058460818","15856366"
"1058460818","377534571"
"1058460818","37094727"
"1058460818","402719755"
"1058460818","278145569"
"1058460818","15751083"
"1058460818","935368364"
"1058460818","27676828"
"1058460818","20015903"
"1058460818","24735461"
"1058460818","15160884"
"1058460818","34340464"
"1058460818","246341769"
"1058460818","1305596696"
"1058460818","234469322"
"1058460818","1089334250"
"1058460818","960962340"
"1058460818","1051446626"
"1058460818","237312687"
"1058460818","211530910"
"1058460818","161791703"
"1058460818","234822928"
"1058460818","249339682"
"1058460818","2253968388"
"1058460818","1058256326"
"1058460818","234937222"
"1058460818","1072008757"
"1058460818","235190657"
"1058460818","976969338"
"1058460818","155669457"
"1058460818","33655490"
"1058460818","1058807868"
"1058460818","110545675"
"1058460818","584012853"
"1058460818","37007274"
"1058460818","1060487274"
"1058460818","246769138"
"1058460818","17513304"
"1058460818","249219716"
"1058460818","237944147"
"1058460818","84620376"
"1058460818","242772524"
"1058460818","124224165"
"1058460818","960696949"
"1058460818","37920978"
"1058460818","240760644"
"1058460818","32010840"
"1058460818","26051676"
"1058460818","550401754"
"1058460818","237763317"
"1058460818","18566912"
"1058460818","233949261"
"1058460818","237814920"
"1058460818","1623308912"
"1058460818","1092757885"
"1058460818","248699486"
"1058460818","240393970"
"1058460818","19929362"
"1058460818","222286905"
"1058460818","254082173"
"1058460818","138770045"
"1058460818","76350004"
"1058460818","161743731"
"1058460818","23976316"
"1058460818","1048784496"
"1058460818","252819642"
"1058460818","219429281"
"1058460818","235251868"
"1058460818","1069124515"
"1058460818","613725908"
"1058460818","234812598"
"1058460818","241207373"
"1058460818","239871673"
"1058460818","22055226"
"1058460818","1045853744"
"1058460818","19658173"
"1058460818","963480595"
"1058460818","224294785"
"1058460818","1072382221"
"1058460818","26424123"
"1058460818","50152441"
"1058460818","240427862"
"1058460818","248850174"
"1058460818","234057152"
"1058460818","19407835"
"1058460818","244268646"
"1058460818","237299871"
"1058460818","1060370282"
"1058460818","1074412920"
"1058460818","18277655"
"1058460818","20053279"
"1058460818","950328072"
"1058460818","213634439"
"1058460818","236899846"
"1058460818","935033864"
"1058460818","233693291"
"1058460818","234837632"
"1058460818","234022257"
"1058460818","237750442"
"1058460818","235271965"
"1058460818","1071900114"
"1058460818","975200486"
"1058460818","117777832"
"1058460818","242873057"
"1058460818","234128524"
"1058460818","190328374"
"1058460818","240363117"
"1058460818","252819323"
"1058460818","1058345042"
"1058460818","24773493"
"1058460818","1065995022"
"1058460818","26778110"
"1058460818","15356407"
"1058460818","993153006"
"1058460818","14275291"
"1058460818","249288197"
"1058460818","21157904"
"1058460818","225921757"
"1058460818","193794406"
"1058460818","235217558"
"1058460818","968650362"
"1058460818","18916432"
"1058460818","11651202"
"1058460818","48117116"
"1058460818","1074101017"
"1058460818","237348797"
"1058460818","23124635"
"1058460818","1058051748"
"1058460818","1444015610"
"1058460818","1382011333"
"1058460818","20467163"
"1058460818","16256269"
"1071102246","82453460"
"1071102246","516880804"
"1071102246","137823987"
"1071102246","30216513"
"1071102246","305620929"
"1071102246","21312077"
"1071102246","48086014"
"1071102246","14984637"
"1071102246","150078976"
"1071102246","18137749"
"1071102246","188019606"
"1071102246","38254095"
"1071102246","23600262"
"1071102246","31801993"
"1071102246","78445977"
"1071102246","432676344"
"1071102246","161411080"
"1071102246","22812754"
"1071102246","242926427"
"1071102246","80612021"
"1071102246","31611298"
"1071102246","24195214"
"1071102246","15361570"
"1071102246","18909919"
"1071102246","231510077"
"1071102246","237770636"
"1071102246","14135426"
"1071102246","108376246"
"1071102246","63169388"
"1071102246","7429102"
"1071102246","1099199839"
"1071102246","36686040"
"1071102246","15764644"
"1071102246","242892689"
"1071102246","221792092"
"1071102246","164369297"
"1071102246","34972633"
"1071102246","1410590874"
